case_id,canonical_selection_index,release_relative_path,private_reference_filename,historical_private_filename,match_status,identity_status,dataset_repository,dataset_revision,split,streaming,shuffle_seed,shuffle_buffer_size,minimum_resolution,selected_stream_index,source_path_or_key,imagenet_label,source_width,source_height,pre_transform_width,pre_transform_height,post_exif_width,post_exif_height,post_transform_width,post_transform_height,source_exif_orientation,applied_exif_transform,applied_resize,resize_resampling,resize_dimension_rounding,max_side,pre_normalization_png_size_bytes,png_size_trigger_bytes,png_compress_level,png_optimize,icc_profile_preserved,source_file_sha256,source_decoded_rgb_sha256,reconstructed_decoded_rgb_sha256,archived_decoded_rgb_sha256,private_file_sha256,post_preprocessing_match_status,datasets_version,pillow_version,python_version,hash_algorithm
1,1,data/raw_images/normal/1.png,1.png,1.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,1,n02105162_3689_n02105162.JPEG,225,500,333,500,333,500,333,500,333,,false,false,,,,389990,3145728,6,false,false,90f83d90b0f0ad2c3d3aad6199d4a9258602da8097743ca598b246e1a793b388,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,36a204c2b79fd2c93be4863ba205d79b2fa4c032f3bf9f3330bb7edfce8e4e87,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
466,466,data/raw_images/normal/466.png,465.png,465.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,531,n02165456_12984_n02165456.JPEG,301,500,375,500,375,500,375,500,375,,false,false,,,,363444,3145728,6,false,true,47a0ad0b8d7002cb960c593027614c1e4fa910d8d46fbc9643ce353406a7e0d9,d50770251634298433729c261bc3f8c348b515bab8697a9f669f03df0c5589ef,d50770251634298433729c261bc3f8c348b515bab8697a9f669f03df0c5589ef,d50770251634298433729c261bc3f8c348b515bab8697a9f669f03df0c5589ef,179e238d943821c8eca0f179e2fde1d4da6ebb0d4185fc1540d16b019d9eca34,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
467,467,data/raw_images/normal/467.png,466.png,466.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,532,n04243546_20617_n04243546.JPEG,800,500,375,500,375,500,375,500,375,,false,false,,,,411731,3145728,6,false,false,045a6233f5fbc43b40ff0c5762c5ae6d9cf129f52f909a8a0a65b6e0d3ca0078,12b9903c41b553773fceff0423b33c47fabe94bfdb783ca76d2b67de8eb39c58,12b9903c41b553773fceff0423b33c47fabe94bfdb783ca76d2b67de8eb39c58,12b9903c41b553773fceff0423b33c47fabe94bfdb783ca76d2b67de8eb39c58,09d1b502c58963148b052de16de7c7c3e333c67b51d8962d21f7ef961fdb4fe1,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
468,468,data/raw_images/normal/468.png,467.png,467.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,534,n03146219_7365_n03146219.JPEG,524,375,500,375,500,375,500,375,500,,false,false,,,,318510,3145728,6,false,false,3477e434791925dd694190838b3deb4bbebd31d4f35cca2eb2c7258474a1ca80,1bff3ca73c8b0e18e8f44b22dd11bc3baee2d4f5f827121ce9cbe7a2e5f4226b,1bff3ca73c8b0e18e8f44b22dd11bc3baee2d4f5f827121ce9cbe7a2e5f4226b,1bff3ca73c8b0e18e8f44b22dd11bc3baee2d4f5f827121ce9cbe7a2e5f4226b,04412993a1a823d19b9a565846acbb935c7e4d514d792d21a027c400c89d5080,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
469,469,data/raw_images/normal/469.png,468.png,468.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,535,n02100236_10904_n02100236.JPEG,210,455,342,455,342,455,342,455,342,,false,false,,,,356738,3145728,6,false,false,dd359175a6dfa05e513cb8bdaeb2996554f1034934b51fbb071e59f141ff146d,0da973ac333367b44bae70051cf41cc4b1e6fcde8e5191a038b51a167232cc22,0da973ac333367b44bae70051cf41cc4b1e6fcde8e5191a038b51a167232cc22,0da973ac333367b44bae70051cf41cc4b1e6fcde8e5191a038b51a167232cc22,fcc2af113ef23958b244eac3536b33520e87378eb1f85954bffabd9e409d9614,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
470,470,data/raw_images/normal/470.png,469.png,469.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,536,n03666591_7890_n03666591.JPEG,626,500,395,500,395,500,395,500,395,,false,false,,,,457362,3145728,6,false,true,b358869eb5b1560c39252c920ab663256a59a643005c1f37057bb3071df9b928,f31748a1a3a3fd51e78f0fb16e8b2b233525133fff142a6b4639537c52ec7ce0,f31748a1a3a3fd51e78f0fb16e8b2b233525133fff142a6b4639537c52ec7ce0,f31748a1a3a3fd51e78f0fb16e8b2b233525133fff142a6b4639537c52ec7ce0,868add72ef99b205aba2dee0e8cd9b5d21f01644446f9e287b0b751156929761,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
471,471,data/raw_images/normal/471.png,470.png,470.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,537,n03272562_1701_n03272562.JPEG,547,500,333,500,333,500,333,500,333,,false,false,,,,387511,3145728,6,false,false,9859e7f676547bdbf54634ce99839ad5f05bf6479e93ce3232ac82e429526136,f95efd539b04dda1067aa9b2809a2ef3e830ec7005a043ab4d1b5592fd94d521,f95efd539b04dda1067aa9b2809a2ef3e830ec7005a043ab4d1b5592fd94d521,f95efd539b04dda1067aa9b2809a2ef3e830ec7005a043ab4d1b5592fd94d521,ad729a396035b24d04d9ab5d3ffc91fcc3c4b39791c2289fafb1d95a833b814f,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
472,472,data/raw_images/normal/472.png,471.png,471.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,538,n02489166_10399_n02489166.JPEG,376,375,500,375,500,375,500,375,500,,false,false,,,,497571,3145728,6,false,false,e54d1bd49322ac85b0c6b5fca4c70cbb8c736b08226190be2659a32121386210,c622748d5c4a2db2ca7348098e7ac2e562f88b667f2ae92c1a9eec2692728a42,c622748d5c4a2db2ca7348098e7ac2e562f88b667f2ae92c1a9eec2692728a42,c622748d5c4a2db2ca7348098e7ac2e562f88b667f2ae92c1a9eec2692728a42,63872f0b2fbeb0cf2235b803021ebfd9c455f37c2bd3cad3a069174c4ef1cfad,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
473,473,data/raw_images/normal/473.png,472.png,472.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,539,n02869837_2822_n02869837.JPEG,452,614,461,614,461,614,461,614,461,,false,false,,,,440841,3145728,6,false,false,e4f3f698ee17336c8afc67c45499a361ff4e1e86c9306494450d4c61d79f141d,d07b0d1829a2118aaea7a84f76d330b146f1f76f1cfccc73cc3e645a10ec914e,d07b0d1829a2118aaea7a84f76d330b146f1f76f1cfccc73cc3e645a10ec914e,d07b0d1829a2118aaea7a84f76d330b146f1f76f1cfccc73cc3e645a10ec914e,e0936f38ff7086c4f0149d0c374f3893d99c16761d2610cc2cb80f37b224fa8e,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
474,474,data/raw_images/normal/474.png,473.png,473.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,540,n03447721_19352_n03447721.JPEG,577,450,385,450,385,450,385,450,385,,false,false,,,,176064,3145728,6,false,true,7ba175019250646911e3e69a7b7acbf57f91d1b44c2f0cc50313291754b98b0c,1b3ac707fc3245f00b187a42427db4791b8cb3c2eaaadf79efeb391aaf2cab10,1b3ac707fc3245f00b187a42427db4791b8cb3c2eaaadf79efeb391aaf2cab10,1b3ac707fc3245f00b187a42427db4791b8cb3c2eaaadf79efeb391aaf2cab10,4c632e08ff002dab68302adb0a049959146d25b6dc940bed30684a73eff0ca83,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
475,475,data/raw_images/normal/475.png,474.png,474.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,541,n02950826_23260_n02950826.JPEG,471,500,375,500,375,500,375,500,375,,false,false,,,,348770,3145728,6,false,false,3de9cd8786be7a877d48e921f419ed798121dcdef5a1d02dfd00d7cafb20004b,625cd2e89368e8da52b9ce36e265ba4c250986954d183803795d06cf913f085c,625cd2e89368e8da52b9ce36e265ba4c250986954d183803795d06cf913f085c,625cd2e89368e8da52b9ce36e265ba4c250986954d183803795d06cf913f085c,63c91c6002caba166caa31ac358f104e4c726397c872a13c249e20a3a99a3f9b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
476,476,data/raw_images/normal/476.png,475.png,475.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,542,n02480495_648_n02480495.JPEG,365,500,333,500,333,500,333,500,333,,false,false,,,,304679,3145728,6,false,false,ebc6bb2c020620d046ffbc6ca8625e8bd884fd78df649a75db8797233680fb34,d235cdfb04df3b696b7bad8a4a6f3cc45766e60af721d1ba354b15ed58eea749,d235cdfb04df3b696b7bad8a4a6f3cc45766e60af721d1ba354b15ed58eea749,d235cdfb04df3b696b7bad8a4a6f3cc45766e60af721d1ba354b15ed58eea749,1915036f9dcfaf43a5733a48d7d1fbd326e4e769a89bafae0e7e3c58858c55f7,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
477,477,data/raw_images/normal/477.png,476.png,476.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,544,n04550184_7082_n04550184.JPEG,894,1600,1204,1600,1204,1600,1204,1600,1204,,false,false,,,,1917265,3145728,6,false,false,55c9968d815beaadc0cdadd95b6176cc728d69902d370513ec57e284f8c1ba6a,4d88c94eccbe51f22e2a87c2f9b8edea31a0fc29ea0b1353f271ab582cf04350,4d88c94eccbe51f22e2a87c2f9b8edea31a0fc29ea0b1353f271ab582cf04350,4d88c94eccbe51f22e2a87c2f9b8edea31a0fc29ea0b1353f271ab582cf04350,0857b32da76fdc3bf134ec1cddcf7a8880cbf90d712262a6ac4e543b8d08bb89,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
478,478,data/raw_images/normal/478.png,477.png,477.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,545,n01698640_8231_n01698640.JPEG,50,500,375,500,375,500,375,500,375,,false,false,,,,441351,3145728,6,false,false,89909c8db3f3558d6829f1933065b05baa0e1ac4338816dae25e38a6410163a6,98f6ff03da7eb4e5d73feafc9084740b2800b6844bcc0c02ec3a9dad8021bce7,98f6ff03da7eb4e5d73feafc9084740b2800b6844bcc0c02ec3a9dad8021bce7,98f6ff03da7eb4e5d73feafc9084740b2800b6844bcc0c02ec3a9dad8021bce7,8158b040e50e1e2434d2b7033df1073554c0e9dc507fd68f08f49a8ec0ea5b20,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
479,479,data/raw_images/normal/479.png,478.png,478.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,546,n04398044_1196_n04398044.JPEG,849,500,375,500,375,500,375,500,375,,false,false,,,,204411,3145728,6,false,false,6b8d060d98a04a9c987986071a42cd548eb38efb493aa450fc4502304bdd352a,385b5f55f044b0ba6b466f569785db0f4f1db1aac1991536157c306d9b78a1ce,385b5f55f044b0ba6b466f569785db0f4f1db1aac1991536157c306d9b78a1ce,385b5f55f044b0ba6b466f569785db0f4f1db1aac1991536157c306d9b78a1ce,1128bd580765ebcf70243260dbaeaeca93af17f48c9dabbbd61a0ffb1455dda1,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
480,480,data/raw_images/normal/480.png,479.png,479.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,548,n02107908_9873_n02107908.JPEG,240,393,295,393,295,393,295,393,295,,false,false,,,,172737,3145728,6,false,false,32522cea51e5da8efbb1efc8968545dfb6e5dd4d2f5b7a700c7ef616d9d1860e,15a23cbbd2e7bb61eb2eb62e67078a9c3cca19f33032dc9a399da6a6bb7092ad,15a23cbbd2e7bb61eb2eb62e67078a9c3cca19f33032dc9a399da6a6bb7092ad,15a23cbbd2e7bb61eb2eb62e67078a9c3cca19f33032dc9a399da6a6bb7092ad,508e69363246356eaac1b3f5135579e79bbcf1eeff7ff8e69f25fc4d51334afe,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
481,481,data/raw_images/normal/481.png,480.png,480.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,549,n02105056_11886_n02105056.JPEG,224,464,500,464,500,464,500,464,500,,false,false,,,,328184,3145728,6,false,true,9e462b6dc283e6084f4c0eb2dfa00548a96190865b8cafc34e2c3b642942607d,ba985d51522137c8bbf583aabe110f74c965e2ed0c89f644e9d197a3243e0f71,ba985d51522137c8bbf583aabe110f74c965e2ed0c89f644e9d197a3243e0f71,ba985d51522137c8bbf583aabe110f74c965e2ed0c89f644e9d197a3243e0f71,a1735299a1ca51465c96e072a1d88adcfafa1395b31828afb200fc2542ea7448,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
482,482,data/raw_images/normal/482.png,481.png,481.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,550,n02105162_8014_n02105162.JPEG,225,500,375,500,375,500,375,500,375,,false,false,,,,370593,3145728,6,false,false,595092ba0f0679bf68bd1d7ffb33047978e45348d4e77d4e3f7bbe312bf30726,e2659109f8ba7dfb739d476376c7e1baa0f7080c0f99a64c315dfbdb4c24c80e,e2659109f8ba7dfb739d476376c7e1baa0f7080c0f99a64c315dfbdb4c24c80e,e2659109f8ba7dfb739d476376c7e1baa0f7080c0f99a64c315dfbdb4c24c80e,ff9dee7e5021adc966314424c085b0a29f302ec78faa8ff230fe1f5081ac9697,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
483,483,data/raw_images/normal/483.png,482.png,482.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,551,n02444819_7917_n02444819.JPEG,360,500,333,500,333,500,333,500,333,,false,false,,,,351091,3145728,6,false,false,dc6c53079cd566b071c94fb8c08bd161e307a147988c9e7d9d58bb7a5e55e48d,464ed42766b40fd6c436bd0d6adc5be101310c703fe917153760affa30566fa7,464ed42766b40fd6c436bd0d6adc5be101310c703fe917153760affa30566fa7,464ed42766b40fd6c436bd0d6adc5be101310c703fe917153760affa30566fa7,313e2570a2940a4e183aa1c77ca6d43b6c89f9caec4c1d02381587e35fa14b58,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
484,484,data/raw_images/normal/484.png,483.png,483.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,552,n02916936_3763_n02916936.JPEG,465,800,1063,800,1063,800,1063,800,1063,,false,false,,,,1622243,3145728,6,false,false,d697b06c64db79d5eff87aac9a3a0a8fa2399ec6bec823275bef4fca318814fe,8b331a070a6cf632c7e222aaea596f589c02ecb8a44fe8dbb43e6d1c8b4dc4c9,8b331a070a6cf632c7e222aaea596f589c02ecb8a44fe8dbb43e6d1c8b4dc4c9,8b331a070a6cf632c7e222aaea596f589c02ecb8a44fe8dbb43e6d1c8b4dc4c9,19316226376bb4ee867ac0e14c9915ee491af34fd22525cc89b943fd4ab7ea91,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
485,485,data/raw_images/normal/485.png,484.png,484.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,554,n03903868_19222_n03903868.JPEG,708,375,500,375,500,375,500,375,500,,false,false,,,,290664,3145728,6,false,false,3e564ecd4ca871744b1464f60712c45a3c066478dc5f5a65b67eb41aecd55802,f32985beffb99dc59ee1288879d35d081134df68a0ad89262fa58255b9390e5e,f32985beffb99dc59ee1288879d35d081134df68a0ad89262fa58255b9390e5e,f32985beffb99dc59ee1288879d35d081134df68a0ad89262fa58255b9390e5e,79d636192e6eb8525da2e1fc15e67e0f7f8974be2cda61925f21729d2c8dca94,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
486,486,data/raw_images/normal/486.png,485.png,485.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,555,n02100735_8615_n02100735.JPEG,212,500,354,500,354,500,354,500,354,,false,false,,,,281597,3145728,6,false,true,f013658c48a0229e9ba768ab6446659ac8fc963af57d6f543fe6fcc50ba5894c,e9d04a9d9bdd9806e6272a08d731557f3683aecbaebdf1e6c4e60a1589428847,e9d04a9d9bdd9806e6272a08d731557f3683aecbaebdf1e6c4e60a1589428847,e9d04a9d9bdd9806e6272a08d731557f3683aecbaebdf1e6c4e60a1589428847,ac1626c7b1ec10e57a24153d52e6ed8448ff295a2de75c2923f5deb44a34c5da,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
487,487,data/raw_images/normal/487.png,486.png,486.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,556,n02071294_9329_n02071294.JPEG,148,473,315,473,315,473,315,473,315,,false,false,,,,257096,3145728,6,false,false,38d1a7ca13c0dfae7b706d3c7956d898d76dc79c2f25c74da71c1f08c65d228f,38830782125dd8093d5c2ef8881f3134118cc701f4022b64d8d1e6393dfbbf2e,38830782125dd8093d5c2ef8881f3134118cc701f4022b64d8d1e6393dfbbf2e,38830782125dd8093d5c2ef8881f3134118cc701f4022b64d8d1e6393dfbbf2e,9aee9be41aff3b97d472753194c6c5c2eac54885dc97bc740519a3984a26ad71,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
488,488,data/raw_images/normal/488.png,487.png,487.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,557,n02102318_11555_n02102318.JPEG,219,500,375,500,375,500,375,500,375,,false,false,,,,237297,3145728,6,false,false,a1f9d75c5959cc66a591c48eb648415387af96de776696f46ed57fcde14fee5d,613ec3b234f10ca65a36b664282fd6e7b348443e96ed321e41d0c5115b3533a9,613ec3b234f10ca65a36b664282fd6e7b348443e96ed321e41d0c5115b3533a9,613ec3b234f10ca65a36b664282fd6e7b348443e96ed321e41d0c5115b3533a9,18aba87f34dde0f8cc13a94e5734709b74a4b3cf8939586aa1a289058cf238e3,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
489,489,data/raw_images/normal/489.png,488.png,488.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,558,n02174001_4895_n02174001.JPEG,306,375,500,375,500,375,500,375,500,,false,false,,,,483915,3145728,6,false,false,db062f0e54f82c1884df1cd881415d823ca5ef19229b0af5ea1892aa5f76e162,f72284cf740625e966fab31fafe938e5dc0bd06a1ab5fac19f36c70863e9b3be,f72284cf740625e966fab31fafe938e5dc0bd06a1ab5fac19f36c70863e9b3be,f72284cf740625e966fab31fafe938e5dc0bd06a1ab5fac19f36c70863e9b3be,fa5a5eba1c78d826daa25613fc460d298282e8b4948e0cf8437353ace1ca195d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
490,490,data/raw_images/normal/490.png,489.png,489.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,559,n03028079_22655_n03028079.JPEG,497,500,332,500,332,500,332,500,332,,false,false,,,,365553,3145728,6,false,false,42c2885ff508b41279e5bbbb75988a2928de1df245a15dc62e5bfa5730028729,e5d1c0c0021060d1fcf8af498e21231e601c8204ac34f2bb0e0cf8c132f775c8,e5d1c0c0021060d1fcf8af498e21231e601c8204ac34f2bb0e0cf8c132f775c8,e5d1c0c0021060d1fcf8af498e21231e601c8204ac34f2bb0e0cf8c132f775c8,e0263ea76de185a94cfbbd58787334ce6bdacd879543feb1c98f341f66877a74,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
491,491,data/raw_images/normal/491.png,490.png,490.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,560,n02108000_5518_n02108000.JPEG,241,500,333,500,333,500,333,500,333,,false,false,,,,372142,3145728,6,false,true,10eda2090edcb77a5b2d57b7e076d2835fbc7d7cf559f99ebfba878183c00b4e,2e1b487902286dc7ce33ee435558e40446581e5993259ea2cc939e5c2e1d2b32,2e1b487902286dc7ce33ee435558e40446581e5993259ea2cc939e5c2e1d2b32,2e1b487902286dc7ce33ee435558e40446581e5993259ea2cc939e5c2e1d2b32,abd0f9cdbef25cb88e4174e2afd7ac948eb891d7926c129ee443b24517bbd094,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
492,492,data/raw_images/normal/492.png,491.png,491.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,561,n04039381_13714_n04039381.JPEG,752,600,450,600,450,600,450,600,450,1,false,false,,,,365865,3145728,6,false,false,a056375ddbf377972f55e6aecef8613a76b4eb3762905d33fef9f0e903a6e790,ef772611831fb10726b8e7fc307cd4bee9087e48a3ca506a93831445bdbc5bc6,ef772611831fb10726b8e7fc307cd4bee9087e48a3ca506a93831445bdbc5bc6,ef772611831fb10726b8e7fc307cd4bee9087e48a3ca506a93831445bdbc5bc6,913e8e8ac32e4287ffdb440510be23c4a5f4c3073eb414305088b70e7c5615ed,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
493,493,data/raw_images/normal/493.png,492.png,492.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,563,n02807133_3311_n02807133.JPEG,433,375,500,375,500,375,500,375,500,,false,false,,,,373692,3145728,6,false,false,2e564ceca26bbe5562560b8230a9c67a20b1b7eff06d8ae7e3b4eba143b10334,f9db6b251648314e327c2058bd3e2c0f05a2742aba2d9fac78dc1a98f0a10836,f9db6b251648314e327c2058bd3e2c0f05a2742aba2d9fac78dc1a98f0a10836,f9db6b251648314e327c2058bd3e2c0f05a2742aba2d9fac78dc1a98f0a10836,cfe879a3a6e89ecfd16e82601227f3d523ac1c33ea6a682b9374b0b9d015980f,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
494,494,data/raw_images/normal/494.png,493.png,493.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,564,n07716906_8032_n07716906.JPEG,940,1600,1067,1600,1067,1600,1067,1600,1067,0,false,false,,,,1327770,3145728,6,false,false,46867bfbdf550e6dd94ca974a6cee961673add7d550cd6f732f0ca43936a2ca6,711b385e2e1aa7975d7c808f415ba7332e6956e7f77d26b1c5d882f76c9ffac7,711b385e2e1aa7975d7c808f415ba7332e6956e7f77d26b1c5d882f76c9ffac7,711b385e2e1aa7975d7c808f415ba7332e6956e7f77d26b1c5d882f76c9ffac7,c3933631eeb187191572092c2f29c0c48897f5662de85e15618ba2bf865ab974,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
